"","sample_id","experiment","conc_level","conc","conc_unit","time_level","exposure_type","time","time_unit","acta2_log2fc","acta2_fc","acta2_pvalue","acta2_padj","col1a1_log2fc","col1a1_fc","col1a1_pvalue","col1a1_padj","Single_cell_necrosis","Necrosis","Necrosis_fibrinoid","Fibrosis"
"1169","tg_rliver_repeat_nimesulide_t7_c1","nimesulide",1,10,"mg/kg",7,"repeat",15,"day",-0.055,0.962594443,0.551334264,0.770231766,0.557,1.471206746,0.061652771,0.372594582,"no","yes","no","no"
"1170","tg_rliver_repeat_nimesulide_t7_c2","nimesulide",2,30,"mg/kg",7,"repeat",15,"day",-0.178,0.883927531,0.200033172,0.923717261,-0.072,0.951318276,0.803880852,0.996420084,"no","yes","no","no"
"1171","tg_rliver_repeat_nimesulide_t7_c3","nimesulide",3,100,"mg/kg",7,"repeat",15,"day",-0.062,0.957935218,0.482933995,0.733490802,-0.121,0.919550046,0.629579652,0.821977318,NA,NA,NA,NA
"1172","tg_rliver_repeat_nimesulide_t8_c1","nimesulide",1,10,"mg/kg",8,"repeat",29,"day",-0.118,0.921464186,0.237704957,0.729876791,-0.207,0.866336856,0.183417319,0.6926996,"no","no","no","yes"
"1173","tg_rliver_repeat_nimesulide_t8_c2","nimesulide",2,30,"mg/kg",8,"repeat",29,"day",0.065,1.04608494,0.368898192,0.92768306,-0.185,0.879649076,0.197778442,0.891688033,"no","yes","no","no"
"1174","tg_rliver_repeat_nimesulide_t8_c3","nimesulide",3,100,"mg/kg",8,"repeat",29,"day",-0.108,0.927873476,0.1393444,0.553239511,-0.444,0.735093668,0.006898124,0.229129971,NA,NA,NA,NA
"1175","tg_rliver_repeat_nitrofurantoin_t5_c1","nitrofurantoin",1,10,"mg/kg",5,"repeat",4,"day",-0.122,0.918912883,0.418035613,0.999472855,0.131,1.095052471,0.595335891,0.999472855,NA,NA,NA,NA
"1176","tg_rliver_repeat_nitrofurantoin_t5_c2","nitrofurantoin",2,30,"mg/kg",5,"repeat",4,"day",-0.108,0.927873476,0.372870966,0.790961196,0.096,1.068805991,0.496615945,0.858992572,NA,NA,NA,NA
"1177","tg_rliver_repeat_nitrofurantoin_t5_c3","nitrofurantoin",3,100,"mg/kg",5,"repeat",4,"day",-0.055,0.962594443,0.643291703,0.928587613,-0.144,0.905006463,0.347500809,0.823649875,NA,NA,NA,NA
"1178","tg_rliver_repeat_nitrofurantoin_t6_c1","nitrofurantoin",1,10,"mg/kg",6,"repeat",8,"day",0.05,1.035264924,0.640984034,0.999329008,0.648,1.566994374,0.001959417,0.999329008,NA,NA,NA,NA
"1179","tg_rliver_repeat_nitrofurantoin_t6_c2","nitrofurantoin",2,30,"mg/kg",6,"repeat",8,"day",-0.057,0.961260928,0.636761089,0.975657468,0.483,1.397646972,0.054263715,0.904338113,NA,NA,NA,NA
"1180","tg_rliver_repeat_nitrofurantoin_t6_c3","nitrofurantoin",3,100,"mg/kg",6,"repeat",8,"day",0.11,1.079228237,0.381618333,0.952407024,0.303,1.23370717,0.032890894,0.807397082,NA,NA,NA,NA
"1181","tg_rliver_repeat_nitrofurantoin_t7_c1","nitrofurantoin",1,10,"mg/kg",7,"repeat",15,"day",-0.109,0.927230546,0.351096932,0.91520094,-0.519,0.697855382,0.028421588,0.846483789,NA,NA,NA,NA
"1182","tg_rliver_repeat_nitrofurantoin_t7_c2","nitrofurantoin",2,30,"mg/kg",7,"repeat",15,"day",-0.052,0.964598185,0.673482112,0.999224647,-0.116,0.922742493,0.487429805,0.999224647,"no","yes","no","no"
"1183","tg_rliver_repeat_nitrofurantoin_t7_c3","nitrofurantoin",3,100,"mg/kg",7,"repeat",15,"day",-0.324,0.798851916,0.028436952,0.77146502,-0.592,0.66342257,0.034955947,0.778035428,NA,NA,NA,NA
"1184","tg_rliver_repeat_nitrofurantoin_t8_c1","nitrofurantoin",1,10,"mg/kg",8,"repeat",29,"day",0.035,1.024556823,0.692837891,0.980338886,-0.041,0.971980988,0.803554953,0.984894837,NA,NA,NA,NA
"1185","tg_rliver_repeat_nitrofurantoin_t8_c2","nitrofurantoin",2,30,"mg/kg",8,"repeat",29,"day",0.051,1.035982764,0.647477602,0.997854425,-0.035,0.976031761,0.75777419,0.998376094,NA,NA,NA,NA
"1186","tg_rliver_repeat_nitrofurantoin_t8_c3","nitrofurantoin",3,100,"mg/kg",8,"repeat",29,"day",-0.021,0.985549337,0.825335791,0.964810297,-0.409,0.753145233,0.008086985,0.417937597,NA,NA,NA,NA
"1187","tg_rliver_repeat_nitrofurazone_t5_c1","nitrofurazone",1,10,"mg/kg",5,"repeat",4,"day",0.489,1.403471726,0.156603793,0.968819592,0.067,1.047536127,0.599940744,0.983986171,NA,NA,NA,NA
"1188","tg_rliver_repeat_nitrofurazone_t5_c2","nitrofurazone",2,30,"mg/kg",5,"repeat",4,"day",-0.199,0.871154192,0.124209839,0.970185348,0.073,1.051901779,0.260154035,0.994420481,NA,NA,NA,NA
"1189","tg_rliver_repeat_nitrofurazone_t5_c3","nitrofurazone",3,100,"mg/kg",5,"repeat",4,"day",0.051,1.035982764,0.672110126,0.909795748,-0.434,0.740206649,0.010267455,0.355004262,NA,NA,NA,NA
"1190","tg_rliver_repeat_nitrofurazone_t6_c1","nitrofurazone",1,10,"mg/kg",6,"repeat",8,"day",0.115,1.082975046,0.224092814,0.957943235,0.104,1.074749173,0.483803118,0.974999551,NA,NA,NA,NA
"1191","tg_rliver_repeat_nitrofurazone_t6_c2","nitrofurazone",2,30,"mg/kg",6,"repeat",8,"day",-0.083,0.944092419,0.371244612,0.821359546,-0.283,0.821880187,0.061181998,0.606337097,NA,NA,NA,NA
"1192","tg_rliver_repeat_nitrofurazone_t6_c3","nitrofurazone",3,100,"mg/kg",6,"repeat",8,"day",0.294,1.22603486,0.006893573,0.279597701,-0.543,0.686342216,0.016867316,0.325525185,NA,NA,NA,NA
"1193","tg_rliver_repeat_nitrofurazone_t7_c1","nitrofurazone",1,10,"mg/kg",7,"repeat",15,"day",0.032,1.022428531,0.756944392,0.988650775,-0.261,0.834509281,0.026542588,0.98800693,NA,NA,NA,NA
"1194","tg_rliver_repeat_nitrofurazone_t7_c2","nitrofurazone",2,30,"mg/kg",7,"repeat",15,"day",0.129,1.093535457,0.141719715,0.820630932,-0.132,0.912565489,0.213867209,0.843906665,NA,NA,NA,NA
"1195","tg_rliver_repeat_nitrofurazone_t7_c3","nitrofurazone",3,100,"mg/kg",7,"repeat",15,"day",0.099,1.071030823,0.353242571,0.618952155,-0.345,0.787307977,0.012660508,0.114851246,"no","yes","no","no"
"1196","tg_rliver_repeat_nitrofurazone_t8_c1","nitrofurazone",1,10,"mg/kg",8,"repeat",29,"day",0.056,1.039579435,0.336893118,0.984316558,-0.054,0.963261894,0.579443921,0.986267182,NA,NA,NA,NA
"1197","tg_rliver_repeat_nitrofurazone_t8_c2","nitrofurazone",2,30,"mg/kg",8,"repeat",29,"day",0.049,1.034547582,0.437215174,0.999302512,0.092,1.065846736,0.315859765,0.999302512,"no","yes","no","no"
"1198","tg_rliver_repeat_nitrofurazone_t8_c3","nitrofurazone",3,100,"mg/kg",8,"repeat",29,"day",0.196,1.145517898,0.290289073,0.731841496,-0.449,0.732550437,0.002573967,0.128972839,"no","yes","no","no"
"1199","tg_rliver_repeat_nitrosodiethylamine_t5_c1","nitrosodiethylamine",1,3,"mg/kg",5,"repeat",4,"day",0.377,1.298638603,0.005588858,0.532171244,0.053,1.037419937,0.828161888,0.937007044,NA,NA,NA,NA
"1200","tg_rliver_repeat_nitrosodiethylamine_t5_c2","nitrosodiethylamine",2,10,"mg/kg",5,"repeat",4,"day",0.133,1.096571589,0.175409946,0.505597316,-0.093,0.937571096,0.712804409,0.871017858,NA,NA,NA,NA
"1201","tg_rliver_repeat_nitrosodiethylamine_t5_c3","nitrosodiethylamine",3,30,"mg/kg",5,"repeat",4,"day",0.697,1.62113024,0.000565779,0.018291317,0.373,1.295042999,0.192298043,0.492280163,"no","yes","no","no"
"1202","tg_rliver_repeat_nitrosodiethylamine_t6_c1","nitrosodiethylamine",1,3,"mg/kg",6,"repeat",8,"day",-0.128,0.915099168,0.190084273,0.852633492,0.241,1.181811547,0.099106486,0.792536603,NA,NA,NA,NA
"1203","tg_rliver_repeat_nitrosodiethylamine_t6_c2","nitrosodiethylamine",2,10,"mg/kg",6,"repeat",8,"day",-0.01,0.993092495,0.922143782,0.991140964,0.266,1.202469249,0.104513757,0.578441372,"no","yes","no","no"
"1204","tg_rliver_repeat_nitrosodiethylamine_t6_c3","nitrosodiethylamine",3,30,"mg/kg",6,"repeat",8,"day",0.521,1.434949535,0.001123221,0.006063916,0.854,1.807505454,0.000288006,0.002236946,"no","yes","no","no"
"1205","tg_rliver_repeat_nitrosodiethylamine_t7_c1","nitrosodiethylamine",1,3,"mg/kg",7,"repeat",15,"day",-0.294,0.815637493,0.133404669,0.998464608,-0.096,0.935623498,0.545336537,0.998464608,NA,NA,NA,NA
"1206","tg_rliver_repeat_nitrosodiethylamine_t7_c2","nitrosodiethylamine",2,10,"mg/kg",7,"repeat",15,"day",0.143,1.104198847,0.406946924,0.778544608,-0.162,0.893785162,0.400870881,0.774904827,"no","yes","no","no"
"1207","tg_rliver_repeat_nitrosodiethylamine_t7_c3","nitrosodiethylamine",3,30,"mg/kg",7,"repeat",15,"day",2.027,4.075564786,0.000126237,0.001939364,3.367,10.31734601,8.40074e-06,0.000370791,"no","yes","no","no"
"1208","tg_rliver_repeat_nitrosodiethylamine_t8_c1","nitrosodiethylamine",1,3,"mg/kg",8,"repeat",29,"day",-0.025,0.982820599,0.835434202,0.961182749,0.003,1.002081605,0.976626212,0.994468696,"no","yes","no","no"
"1209","tg_rliver_repeat_nitrosodiethylamine_t8_c2","nitrosodiethylamine",2,10,"mg/kg",8,"repeat",29,"day",0.485,1.399585866,0.011683303,0.103691173,0.391,1.311302014,0.031681334,0.182794083,"no","yes","no","no"
"1210","tg_rliver_repeat_omeprazole_t5_c1","omeprazole",1,100,"mg/kg",5,"repeat",4,"day",-0.083,0.944092419,0.441700346,0.995880476,0.279,1.21335356,0.160082425,0.995880476,"no","yes","no","no"
"1211","tg_rliver_repeat_omeprazole_t5_c2","omeprazole",2,300,"mg/kg",5,"repeat",4,"day",-0.186,0.879039561,0.120804685,0.697015517,0.06,1.042465761,0.859321263,0.973647672,NA,NA,NA,NA
"1212","tg_rliver_repeat_omeprazole_t5_c3","omeprazole",3,1000,"mg/kg",5,"repeat",4,"day",0.073,1.051901779,0.524273531,0.695236149,-0.548,0.683967652,0.025437228,0.111040833,NA,NA,NA,NA
"1213","tg_rliver_repeat_omeprazole_t6_c1","omeprazole",1,100,"mg/kg",6,"repeat",8,"day",-0.196,0.872967591,0.103403752,0.724625216,-0.028,0.980779004,0.905665475,0.982142013,"no","yes","no","no"
"1214","tg_rliver_repeat_omeprazole_t6_c2","omeprazole",2,300,"mg/kg",6,"repeat",8,"day",-0.052,0.964598185,0.709482059,0.96764753,-0.705,0.613442489,0.010208282,0.492289307,NA,NA,NA,NA
"1215","tg_rliver_repeat_omeprazole_t6_c3","omeprazole",3,1000,"mg/kg",6,"repeat",8,"day",-0.293,0.816203046,0.029575034,0.264080059,-0.511,0.701735863,0.056420845,0.345264849,NA,NA,NA,NA
"1216","tg_rliver_repeat_omeprazole_t7_c1","omeprazole",1,100,"mg/kg",7,"repeat",15,"day",0.344,1.269270886,0.006937125,0.724127356,-0.108,0.927873476,0.742525903,0.954859549,NA,NA,NA,NA
"1217","tg_rliver_repeat_omeprazole_t7_c2","omeprazole",2,300,"mg/kg",7,"repeat",15,"day",-0.012,0.991716731,0.895768239,0.971387562,-0.465,0.724471077,0.129921739,0.597453926,"no","yes","no","no"
"1218","tg_rliver_repeat_omeprazole_t7_c3","omeprazole",3,1000,"mg/kg",7,"repeat",15,"day",0.287,1.22010051,0.157593111,0.348356606,-0.672,0.627635996,0.000213976,0.013552461,NA,NA,NA,NA
"1219","tg_rliver_repeat_omeprazole_t8_c1","omeprazole",1,100,"mg/kg",8,"repeat",29,"day",0.086,1.061423209,0.438355451,0.999868758,0.279,1.21335356,0.236252389,0.999868758,NA,NA,NA,NA
"1220","tg_rliver_repeat_omeprazole_t8_c2","omeprazole",2,300,"mg/kg",8,"repeat",29,"day",0.134,1.097331938,0.397984375,0.912415648,0.411,1.329607108,0.238962222,0.85866344,NA,NA,NA,NA
"1221","tg_rliver_repeat_omeprazole_t8_c3","omeprazole",3,1000,"mg/kg",8,"repeat",29,"day",0.223,1.167158102,0.180565046,0.608235104,-0.17,0.888842681,0.542842368,0.875538542,NA,NA,NA,NA
"1222","tg_rliver_repeat_papaverine_t5_c1","papaverine",1,40,"mg/kg",5,"repeat",4,"day",0.123,1.088997015,0.580693765,0.997864543,0.005,1.003471749,0.967970914,0.997864543,NA,NA,NA,NA
"1223","tg_rliver_repeat_papaverine_t5_c2","papaverine",2,120,"mg/kg",5,"repeat",4,"day",0.139,1.101141598,0.436400634,0.980268821,-0.032,0.978063473,0.734661232,0.993063789,NA,NA,NA,NA
"1224","tg_rliver_repeat_papaverine_t5_c3","papaverine",3,400,"mg/kg",5,"repeat",4,"day",-0.184,0.880259014,0.374012865,0.900863486,-0.15,0.901250463,0.106006646,0.779222778,NA,NA,NA,NA
"1225","tg_rliver_repeat_papaverine_t6_c1","papaverine",1,40,"mg/kg",6,"repeat",8,"day",-0.378,0.76950361,0.152154345,0.951933087,-0.024,0.983502074,0.865424788,0.992476866,NA,NA,NA,NA
"1226","tg_rliver_repeat_papaverine_t6_c2","papaverine",2,120,"mg/kg",6,"repeat",8,"day",-0.17,0.888842681,0.485326984,0.870266433,-0.055,0.962594443,0.645435873,0.915742129,NA,NA,NA,NA
"1227","tg_rliver_repeat_papaverine_t6_c3","papaverine",3,400,"mg/kg",6,"repeat",8,"day",0.015,1.010451446,0.94812875,0.992558734,0.08,1.057018041,0.726622065,0.956643037,NA,NA,NA,NA
"1228","tg_rliver_repeat_papaverine_t7_c1","papaverine",1,40,"mg/kg",7,"repeat",15,"day",0.156,1.114193651,0.264409042,0.999785587,-0.207,0.866336856,0.082146399,0.999785587,NA,NA,NA,NA
"1229","tg_rliver_repeat_papaverine_t7_c2","papaverine",2,120,"mg/kg",7,"repeat",15,"day",0.357,1.280759861,0.016649452,0.575657145,0.122,1.088242442,0.306395785,0.882804273,NA,NA,NA,NA
"1230","tg_rliver_repeat_papaverine_t7_c3","papaverine",3,400,"mg/kg",7,"repeat",15,"day",0.297,1.22858698,0.074060516,0.582538532,-0.003,0.997922719,0.989092008,0.996169215,NA,NA,NA,NA
"1231","tg_rliver_repeat_papaverine_t8_c1","papaverine",1,40,"mg/kg",8,"repeat",29,"day",-0.01,0.993092495,0.940439647,0.994958665,0.097,1.069547088,0.664439984,0.962674238,NA,NA,NA,NA
"1232","tg_rliver_repeat_papaverine_t8_c2","papaverine",2,120,"mg/kg",8,"repeat",29,"day",-0.182,0.881480158,0.168541956,0.863147566,-0.237,0.848507902,0.246851195,0.891703725,NA,NA,NA,NA
"1233","tg_rliver_repeat_papaverine_t8_c3","papaverine",3,400,"mg/kg",8,"repeat",29,"day",-0.238,0.847919965,0.168452618,0.67640119,-0.209,0.865136691,0.311499192,0.765187135,NA,NA,NA,NA
"1234","tg_rliver_repeat_pemoline_t5_c1","pemoline",1,8,"mg/kg",5,"repeat",4,"day",0.018,1.012554807,0.904031158,0.999892906,0.254,1.192508872,0.210429335,0.999892906,NA,NA,NA,NA
"1235","tg_rliver_repeat_pemoline_t5_c2","pemoline",2,25,"mg/kg",5,"repeat",4,"day",-0.056,0.961927455,0.687325465,0.919003286,-0.332,0.7944344,0.130562895,0.713543375,NA,NA,NA,NA
"1236","tg_rliver_repeat_pemoline_t5_c3","pemoline",3,75,"mg/kg",5,"repeat",4,"day",0.011,1.00765376,0.950284098,0.996837773,-0.403,0.756283999,0.062040113,0.986236086,"no","yes","no","no"
"1237","tg_rliver_repeat_pemoline_t6_c1","pemoline",1,8,"mg/kg",6,"repeat",8,"day",-0.103,0.93109482,0.300694477,0.838646286,0.278,1.212512819,0.045755426,0.706232447,NA,NA,NA,NA
"1238","tg_rliver_repeat_pemoline_t6_c2","pemoline",2,25,"mg/kg",6,"repeat",8,"day",-0.033,0.977385766,0.786041863,0.988205519,-0.08,0.946057647,0.357641689,0.934304407,NA,NA,NA,NA
"1239","tg_rliver_repeat_pemoline_t6_c3","pemoline",3,75,"mg/kg",6,"repeat",8,"day",-0.187,0.878430468,0.055184308,0.436093343,0.204,1.151887642,0.153673771,0.59198988,NA,NA,NA,NA
"1240","tg_rliver_repeat_pemoline_t7_c1","pemoline",1,8,"mg/kg",7,"repeat",15,"day",-0.074,0.950000383,0.640107542,0.976210289,-0.074,0.950000383,0.703502782,0.979919488,NA,NA,NA,NA
"1241","tg_rliver_repeat_pemoline_t7_c2","pemoline",2,25,"mg/kg",7,"repeat",15,"day",0.022,1.015366101,0.881155593,0.999902618,-0.088,0.940826108,0.655705262,0.999902618,"no","yes","no","no"
"1242","tg_rliver_repeat_pemoline_t7_c3","pemoline",3,75,"mg/kg",7,"repeat",15,"day",0.021,1.014662547,0.887162428,0.999918213,0.086,1.061423209,0.655337791,0.999918213,NA,NA,NA,NA
"1243","tg_rliver_repeat_pemoline_t8_c1","pemoline",1,8,"mg/kg",8,"repeat",29,"day",-0.165,0.891928519,0.136169505,0.915812249,0.053,1.037419937,0.654520985,0.961629629,NA,NA,NA,NA
"1244","tg_rliver_repeat_pemoline_t8_c2","pemoline",2,25,"mg/kg",8,"repeat",29,"day",-0.157,0.89688816,0.174321224,0.997676491,-0.059,0.959929261,0.634533936,0.997676491,NA,NA,NA,NA
"1245","tg_rliver_repeat_pemoline_t8_c3","pemoline",3,75,"mg/kg",8,"repeat",29,"day",-0.069,0.953298545,0.57964841,0.967306174,-0.019,0.986916546,0.82176107,0.985099702,"no","yes","no","no"
"1246","tg_rliver_repeat_penicillamine_t5_c1","penicillamine",1,100,"mg/kg",5,"repeat",4,"day",0.042,1.029540083,0.796606928,0.976372975,-0.018,0.987600861,0.930910646,0.990485217,NA,NA,NA,NA
"1247","tg_rliver_repeat_penicillamine_t5_c2","penicillamine",2,300,"mg/kg",5,"repeat",4,"day",-0.089,0.940174203,0.584856822,0.987045335,-0.329,0.796088099,0.058168945,0.982296484,NA,NA,NA,NA
"1248","tg_rliver_repeat_penicillamine_t5_c3","penicillamine",3,1000,"mg/kg",5,"repeat",4,"day",-0.156,0.897510051,0.370208786,0.896281041,-0.343,0.788400174,0.170532931,0.819693789,NA,NA,NA,NA
"1249","tg_rliver_repeat_penicillamine_t6_c1","penicillamine",1,100,"mg/kg",6,"repeat",8,"day",0.215,1.160703914,0.216911451,0.963870545,0.61,1.526259209,0.018390941,0.963870545,NA,NA,NA,NA
"1250","tg_rliver_repeat_penicillamine_t6_c2","penicillamine",2,300,"mg/kg",6,"repeat",8,"day",0.333,1.25962998,0.011756582,0.889908247,0.366,1.28877463,0.117631858,0.902932176,NA,NA,NA,NA
"1251","tg_rliver_repeat_penicillamine_t6_c3","penicillamine",3,1000,"mg/kg",6,"repeat",8,"day",0.324,1.251796459,0.021878789,0.433444145,0.109,1.078480432,0.613259903,0.903867515,NA,NA,NA,NA
"1252","tg_rliver_repeat_penicillamine_t7_c1","penicillamine",1,100,"mg/kg",7,"repeat",15,"day",-0.079,0.946713631,0.510763526,0.998982991,-0.111,0.925946023,0.422670392,0.998982991,NA,NA,NA,NA
"1253","tg_rliver_repeat_penicillamine_t7_c2","penicillamine",2,300,"mg/kg",7,"repeat",15,"day",-0.003,0.997922719,0.98781221,0.998982735,-0.253,0.839149637,0.159047186,0.941783996,NA,NA,NA,NA
"1254","tg_rliver_repeat_penicillamine_t7_c3","penicillamine",3,1000,"mg/kg",7,"repeat",15,"day",-0.025,0.982820599,0.821562178,0.950172631,-0.521,0.696888619,0.015951099,0.244349754,NA,NA,NA,NA
"1255","tg_rliver_repeat_penicillamine_t8_c1","penicillamine",1,100,"mg/kg",8,"repeat",29,"day",0.06,1.042465761,0.732553134,0.972454814,0.116,1.083725967,0.428763093,0.932827158,NA,NA,NA,NA
"1256","tg_rliver_repeat_penicillamine_t8_c2","penicillamine",2,300,"mg/kg",8,"repeat",29,"day",-0.013,0.991029563,0.943995618,0.991536661,0.167,1.122721422,0.270101889,0.753419082,NA,NA,NA,NA
"1257","tg_rliver_repeat_penicillamine_t8_c3","penicillamine",3,1000,"mg/kg",8,"repeat",29,"day",0.094,1.067325338,0.581773732,0.84627155,-0.177,0.884540435,0.295148377,0.669150257,NA,NA,NA,NA
"1258","tg_rliver_repeat_perhexiline_t5_c1","perhexiline",1,15,"mg/kg",5,"repeat",4,"day",-0.11,0.926588062,0.396887031,0.948311352,-0.229,0.853226098,0.140349724,0.92672691,NA,NA,NA,NA
"1259","tg_rliver_repeat_perhexiline_t5_c2","perhexiline",2,50,"mg/kg",5,"repeat",4,"day",-0.096,0.935623498,0.484000721,0.915723216,-0.283,0.821880187,0.147700141,0.811519943,NA,NA,NA,NA
"1260","tg_rliver_repeat_perhexiline_t5_c3","perhexiline",3,150,"mg/kg",5,"repeat",4,"day",-0.32,0.801069878,0.026276901,0.414995035,-0.516,0.699308041,0.014415459,0.349524922,NA,NA,NA,NA
"1261","tg_rliver_repeat_perhexiline_t6_c1","perhexiline",1,15,"mg/kg",6,"repeat",8,"day",-0.127,0.915733686,0.197705958,0.991722609,-0.247,0.84264683,0.335637994,0.993932859,NA,NA,NA,NA
"1262","tg_rliver_repeat_perhexiline_t6_c2","perhexiline",2,50,"mg/kg",6,"repeat",8,"day",-0.296,0.814507563,0.021345049,0.540178164,-0.402,0.756808396,0.126950933,0.756461084,NA,NA,NA,NA
"1263","tg_rliver_repeat_perhexiline_t6_c3","perhexiline",3,150,"mg/kg",6,"repeat",8,"day",-0.329,0.796088099,0.001497761,0.122045618,-0.56,0.678302164,0.041975671,0.374928849,NA,NA,NA,NA
"1264","tg_rliver_repeat_perhexiline_t7_c1","perhexiline",1,15,"mg/kg",7,"repeat",15,"day",0.165,1.121166078,0.212837275,0.995383672,-0.044,0.96996191,0.689635979,0.995383672,NA,NA,NA,NA
"1265","tg_rliver_repeat_perhexiline_t7_c2","perhexiline",2,50,"mg/kg",7,"repeat",15,"day",-0.044,0.96996191,0.677449405,0.984310842,0.12,1.086734863,0.307210444,0.925594146,NA,NA,NA,NA
"1266","tg_rliver_repeat_perhexiline_t7_c3","perhexiline",3,150,"mg/kg",7,"repeat",15,"day",-0.224,0.856188285,0.071654006,0.881559448,0.023,1.016070143,0.877779806,0.993618058,NA,NA,NA,NA
"1267","tg_rliver_repeat_perhexiline_t8_c1","perhexiline",1,15,"mg/kg",8,"repeat",29,"day",-0.325,0.798298386,0.0098295,0.99920015,0.095,1.068065408,0.40258272,0.99920015,NA,NA,NA,NA
"1268","tg_rliver_repeat_perhexiline_t8_c2","perhexiline",2,50,"mg/kg",8,"repeat",29,"day",-0.063,0.957271458,0.581478802,0.989009123,0.221,1.165541198,0.146655501,0.984275217,NA,NA,NA,NA
"1269","tg_rliver_repeat_perhexiline_t8_c3","perhexiline",3,150,"mg/kg",8,"repeat",29,"day",-0.058,0.960594864,0.519645117,0.943282957,0.115,1.082975046,0.34867703,0.91382001,NA,NA,NA,NA
"1270","tg_rliver_repeat_phalloidin_t5_c3","phalloidin",3,1,"mg/kg",5,"repeat",4,"day",0.746,1.677136369,0.0028891,0.036663622,-0.021,0.985549337,0.850054037,0.919065614,"yes","no","no","no"
"1271","tg_rliver_repeat_phalloidin_t6_c3","phalloidin",3,1,"mg/kg",6,"repeat",8,"day",0.646,1.564823563,0.001661145,0.025756192,-0.065,0.955945318,0.577898047,0.785066919,"yes","no","no","no"
"1272","tg_rliver_repeat_phenacetin_t5_c1","phenacetin",1,100,"mg/kg",5,"repeat",4,"day",-0.249,0.841479482,0.010991146,0.914950861,-0.377,0.770037174,0.031608626,0.914950861,NA,NA,NA,NA
"1273","tg_rliver_repeat_phenacetin_t5_c2","phenacetin",2,300,"mg/kg",5,"repeat",4,"day",-0.478,0.717972255,0.000900634,0.642135349,-0.67,0.628506687,0.002451311,0.734103801,NA,NA,NA,NA
"1274","tg_rliver_repeat_phenacetin_t5_c3","phenacetin",3,1000,"mg/kg",5,"repeat",4,"day",-0.102,0.931740429,0.318067138,0.646999635,-0.881,0.542990928,4.67004e-05,0.018059736,NA,NA,NA,NA
"1275","tg_rliver_repeat_phenacetin_t6_c1","phenacetin",1,100,"mg/kg",6,"repeat",8,"day",0.019,1.0132569,0.785481495,0.978643217,0.254,1.192508872,0.008320719,0.880856197,NA,NA,NA,NA
"1276","tg_rliver_repeat_phenacetin_t6_c2","phenacetin",2,300,"mg/kg",6,"repeat",8,"day",0.165,1.121166078,0.068074456,0.999595899,-0.156,0.897510051,0.092682155,0.999595899,NA,NA,NA,NA
"1277","tg_rliver_repeat_phenacetin_t6_c3","phenacetin",3,1000,"mg/kg",6,"repeat",8,"day",-0.012,0.991716731,0.920004163,0.98259626,-0.207,0.866336856,0.035685657,0.401003179,NA,NA,NA,NA
"1278","tg_rliver_repeat_phenacetin_t7_c1","phenacetin",1,100,"mg/kg",7,"repeat",15,"day",-0.168,0.890075733,0.265802579,0.995257582,-0.045,0.969289817,0.595000854,0.995257582,NA,NA,NA,NA
"1279","tg_rliver_repeat_phenacetin_t7_c2","phenacetin",2,300,"mg/kg",7,"repeat",15,"day",-0.043,0.97063447,0.781148228,0.99947507,-0.168,0.890075733,0.14324787,0.99947507,NA,NA,NA,NA
"1280","tg_rliver_repeat_phenacetin_t7_c3","phenacetin",3,1000,"mg/kg",7,"repeat",15,"day",-0.223,0.856781955,0.181193893,0.637410533,-0.052,0.964598185,0.622112853,0.892277694,NA,NA,NA,NA
"1281","tg_rliver_repeat_phenacetin_t8_c1","phenacetin",1,100,"mg/kg",8,"repeat",29,"day",0.074,1.052631155,0.587505059,0.999526128,0.093,1.066585781,0.333234949,0.999526128,NA,NA,NA,NA
"1282","tg_rliver_repeat_phenacetin_t8_c2","phenacetin",2,300,"mg/kg",8,"repeat",29,"day",0.131,1.095052471,0.366559629,0.965231749,0.065,1.04608494,0.585407212,0.978482981,NA,NA,NA,NA
"1283","tg_rliver_repeat_phenacetin_t8_c3","phenacetin",3,1000,"mg/kg",8,"repeat",29,"day",0.069,1.048989328,0.617898366,0.853021692,0.028,1.019597683,0.787316474,0.92642575,NA,NA,NA,NA
"1284","tg_rliver_repeat_phenobarbital_t5_c1","phenobarbital",1,10,"mg/kg",5,"repeat",4,"day",0.456,1.371733289,0.024382151,0.999454977,0.378,1.299539062,0.080608037,0.999454977,NA,NA,NA,NA
